customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6479-OAUSD,Male,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.48204149440066,577.8994585333246,No
7129-ACFOG,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.19960837352406,,No
4189-NAKJS,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),67.73565981438651,1323.6912050962746,No
5562-BETPV,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,17.043133138575165,45.39944297077895,No
1282-IHQAC,Male,1,No,No,51,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.27860138022669,3075.363018100892,No
9127-FHJBZ,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,130.8234530679183,8197.192040745958,No
6270-OMFIW,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,107.63792362396599,5647.483823633275,Yes
1641-RQDAY,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.06021443770182,3291.460426477049,No
0107-WESLM,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.63568239737721,69.87993263473759,Yes
6994-ORCWG,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,66.67033826352117,826.9948152029561,No
1346-UFHAX,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.33025205164668,1072.132027927094,No
3992-YWPKO,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),124.88029185316087,705.1585317356889,Yes
2933-XEUJM,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,78.96043972768801,3617.3203274114417,No
0125-LZQXK,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,125.49320580378749,1591.8282433980835,Yes
5461-QKNTN,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.98791313151386,4042.0855497835287,No
4835-YSJMR,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.9448809107472,2047.6275811204935,No
8399-YNDCH,Male,1,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.624776548862,1305.2277037808522,Yes
3164-YAXFY,Male,0,No,No,52,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.65872914699025,,No
0887-WBJVH,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.50336716663647,4912.979334813223,No
4660-IRIBM,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,110.80454718768627,1535.514120013453,No
5673-FSSMF,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.61704117271714,88.76059707405751,Yes
7670-ZBPOQ,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),76.55260275831937,3504.4390237896328,No
8089-UZWLX,Female,1,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),120.38653921903565,,No
0080-OROZO,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.3347834251546,,No
3916-NRPAP,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),108.25810519610488,302.5396105025876,No
6807-SIWJI,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,132.88823401407862,3936.838534053391,No
8221-HVAYI,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.93798060586123,2555.882568122478,No
1579-KLYDT,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.52608922234691,669.9673362110627,Yes
5232-NXPAY,Female,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,97.4589572957942,3561.1246372685077,No
8967-SZQAS,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.78169819356512,781.2800636300634,No
4468-KAZHE,Female,1,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.68814376188905,1320.298944788363,No
0455-ENTCR,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.91777483596056,5601.612987600093,No
8944-AILEF,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.288431225893763,359.93032271920873,No
5542-NKVRU,Female,0,No,No,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.64289387370604,896.6941715041324,No
7126-RBHSD,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,97.94617069125295,1381.2187031866285,No
5370-IIVVL,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),119.5393402442264,3833.4927012566222,No
6789-HJBWG,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.75344787604938,676.4909969811407,No
3927-NLNRY,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.31606054670968,4902.576594858664,Yes
9087-EYCPR,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.473046963086595,1529.1879053287194,No
6791-YBNAK,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.51613733954923,497.90802966129826,No
6358-LYNGM,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.34038180111986,95.75145606794922,Yes
6077-BDPXA,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.63376962357766,246.37513994381396,No
0013-MHZWF,Female,0,No,Yes,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.99686246700517,600.7345040704189,No
5494-HECPR,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.33743951212878,94.45313192042568,Yes
8268-YDIXR,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,102.65831581923756,5314.977448841147,No
9824-BEMCV,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.97831935252897,1192.6307599646266,Yes
1373-ORVIZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.04756151871747,785.8486686476019,Yes
4291-SHSBH,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.06496904749716,573.2854183279721,No
6980-IMXXE,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.624115272235606,1464.0020458335655,No
9866-QEVEE,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.87394762304554,1622.856858265645,Yes
9897-KXHCM,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.06035194832567,292.354180413412,Yes
0040-HALCW,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.19771711904935,1131.3303274081293,No
0784-GTUUK,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.604761943320526,1502.702917860288,No
7979-CORPM,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.10094067867252,2313.8909484265364,Yes
2294-DMMUS,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.24692361370836,4354.223383307609,No
0872-JCPIB,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.27714143494202,1165.9738425514558,No
3055-MJDSB,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36.06607057465335,250.15341384267157,No
9091-WTUUY,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,85.79169350037628,4495.350694772266,No
1618-CFHME,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.01385237364842,177.12746139970352,Yes
3165-HDOEW,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.62505693600812,141.19570961309213,Yes
6581-NQCBA,Female,0,Yes,No,10,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.00436308566309,878.1062182052815,Yes
7115-IRDHS,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.39511705713802,1887.015741004023,No
8496-DMZUK,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),99.00454704605033,2887.461491846119,No
2040-VZIKE,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.24730641477552,4917.591454664861,No
9068-VPWQQ,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),87.66173446256079,4748.803569124679,No
0178-SZBHO,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,106.00618169176241,4092.3260178314213,No
0384-RVBPI,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),76.17477855669146,1484.9156420778436,No
1689-MRZQR,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,100.97577210752229,2638.604339203821,Yes
1299-AURJA,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.83750616301826,1719.375559753654,No
4525-VZCZG,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,118.32911268835856,5924.060079239292,No
1543-LLLFT,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,105.8633705265746,6131.971810774257,No
5835-BEQEU,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.51948549722424,245.8132462150997,Yes
2788-CJQAQ,Male,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.53159584124496,341.06759344614517,No
5565-FILXA,Female,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.58932033687466,1587.3790119215416,Yes
0319-QZTCO,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.39118460509985,201.01463865017848,No
2120-SMPEX,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.50070660324235,593.2598101699012,No
0096-FCPUF,Male,0,No,No,28,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.3995196749827,1934.6227779635017,No
0668-OGMHD,Female,0,Yes,No,17,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,30.387333471470427,675.5842702668302,No
5552-ZNFSJ,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.154211439752586,54.93507684144805,Yes
2223-KAGMX,Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.89135014733514,349.76573275747967,Yes
6507-ZJSUR,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.98784691504476,2189.474180495696,No
9408-HRXRK,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,124.92914609148566,4778.8186662750395,No
5593-SUAOO,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),85.96366902955417,2108.1231608682415,No
7321-PKUYW,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,103.02637794351205,1034.8021161477322,Yes
2833-SLKDQ,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.73786846646479,79.8976972631826,Yes
6766-HFKLA,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),124.29689750286732,5780.7217494021925,No
7595-EUIVN,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.47712499052638,136.42283054743268,Yes
7617-EYGLW,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.80774572868374,55.08188904246451,No
2026-TGDHM,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.894684912,546.0790709860034,Yes
9220-ZNKJI,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.16375740194869,4840.435105423441,No
4030-VPZBD,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.60975920189933,131.92701142872755,Yes
2226-ICFDO,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.52230709414428,6138.497265706056,No
0723-VSOBE,Female,1,No,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,43.20552948489726,1633.917768379911,No
5529-GIBVH,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.03330852652868,1099.2247137516554,No
4187-CINZD,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.96971583771145,4447.1068374361685,Yes
9992-UJOEL,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.75582831596758,127.61264148139269,No
4741-WWJQZ,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.42128213578573,228.8503916516433,No
6625-UTXEW,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.85782366296871,664.8382413274637,No
6818-WOBHJ,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.67410709466346,6181.487346447502,Yes
6244-BESBM,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.12986203301728,6740.642804723715,No
1004-NOZNR,Male,1,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),110.63896024602187,5327.064033641162,No
1251-STYSZ,Female,1,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.66187415981653,385.7472770833186,No
2612-PHGOX,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),91.40680523219501,4863.821978005137,No
2408-TZMJL,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,127.72880838066047,6523.391928214226,Yes
8480-PPONV,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),132.81742745629555,7203.048904759574,No
8780-IHCRN,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.7558216727058,1618.5176925612539,No
4598-ZADCK,Female,0,No,No,49,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.952587221918,2956.371185462584,No
1257-SXUXQ,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.861403684879164,110.9538911021567,No
9681-KYGYB,Male,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.49112184235457,4231.024790801601,No
7182-OVLBJ,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.25420445580875,6714.14350494983,No
5095-ETBRJ,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,72.19122710406208,3173.120671251317,No
7005-CYUIL,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.28507580293174,7217.984535081841,No
4821-WQOYN,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.03778102877757,1377.9332916437759,No
4730-AWNAU,Male,0,Yes,Yes,24,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),77.68091916667068,2282.829012483559,No
3452-FLHYD,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.98372058850633,536.3749827536495,No
2388-LAESQ,Female,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),121.18907654598566,8386.212948552795,No
9531-NSBMR,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.3904687638233,737.7109258967345,No
6260-ONULR,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.87668392969904,127.07924415861747,No
4389-UEFCZ,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,122.07227043632471,7575.518385290406,No
8711-LOBKY,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.043719303367574,1226.0896516521498,No
9134-CEQMF,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.28741406692447,723.7054388235101,Yes
8985-OOPOS,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),87.13083341766358,124.60126583501037,No
8800-ZKRFW,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,129.58732140016355,3270.5321099589955,No
2616-FLVQC,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.39463273140375,1281.7431513886463,No
